"""UTX""","""United Technologi""",101.535,"""10/20/2014""","""3:01pm""","""+0.005 - +0.00%""","4222250
"
"""V""","""Visa Inc.""",207.94,"""10/20/2014""","""3:00pm""","""+1.94 - +0.94%""","1303258
"
"""VAR""","""Varian Medical Sy""",80.068,"""10/20/2014""","""3:01pm""","""+0.728 - +0.92%""","506292
"
"""VFC""","""V.F. Corporation """,63.96,"""10/20/2014""","""3:01pm""","""+0.20 - +0.31%""","2176766
"
"""VIAB""","""Viacom Inc.""",69.23,"""10/20/2014""","""3:00pm""","""-0.08 - -0.12%""","2101757
"
"""VLO""","""Valero Energy Cor""",46.34,"""10/20/2014""","""3:01pm""","""+1.19 - +2.64%""","4316001
"
"""VMC""","""Vulcan Materials """,59.43,"""10/20/2014""","""3:01pm""","""+0.34 - +0.58%""","497470
"
"""VNO""","""Vornado Realty Tr""",105.66,"""10/20/2014""","""3:01pm""","""+0.99 - +0.95%""","398676
"
"""VRSN""","""VeriSign"," Inc.""",55.05,"""10/20/2014""","""3:01pm""","""+0.81 - +1.49%""","321746
"
"""VRTX""","""Vertex Pharmaceut""",104.13,"""10/20/2014""","""3:01pm""","""+1.78 - +1.74%""","615506
"
"""VTR""","""Ventas"," Inc. Comm""",67.18,"""10/20/2014""","""3:01pm""","""+0.77 - +1.16%""","1550391
"
"""VZ""","""Verizon Communica""",48.42,"""10/20/2014""","""3:01pm""","""+0.35 - +0.73%""","8236786
"
"""WAG""","""Walgreen Co. Comm""",60.41,"""10/20/2014""","""3:01pm""","""+0.14 - +0.23%""","4369440
"
"""WAT""","""Waters Corporatio""",97.83,"""10/20/2014""","""3:01pm""","""+0.85 - +0.88%""","605680
"
"""WDC""","""Western Digital C""",87.96,"""10/20/2014""","""3:01pm""","""+1.12 - +1.29%""","1292882
"
"""WEC""","""Wisconsin Energy """,47.805,"""10/20/2014""","""3:01pm""","""+0.615 - +1.30%""","1630931
"
"""WFC""","""Wells Fargo & Com""",49.125,"""10/20/2014""","""3:01pm""","""+0.435 - +0.89%""","9580290
"
"""WFM""","""Whole Foods Marke""",37.24,"""10/20/2014""","""3:01pm""","""+0.30 - +0.81%""","2373759
"
"""WHR""","""Whirlpool Corpora""",153.20,"""10/20/2014""","""3:01pm""","""+3.16 - +2.11%""","735018
"
"""WIN""","""Windstream Holdin""",10.08,"""10/20/2014""","""3:01pm""","""0.00 - 0.00%""","3234682
"
"""WLP""","""WellPoint"," Inc. C""",116.32,"""10/20/2014""","""3:01pm""","""+1.33 - +1.16%""","734052
"
"""WM""","""Waste Management","""",46.59,"""10/20/2014""","""3:01pm""","""-0.13 - -0.28%""","1027390
"
"""WMB""","""Williams Companie""",53.29,"""10/20/2014""","""3:01pm""","""+1.19 - +2.28%""","4717913
"
"""WMT""","""Wal-Mart Stores"," """,75.10,"""10/20/2014""","""3:01pm""","""+1.00 - +1.35%""","4215148
"
"""WU""","""Western Union Com""",16.045,"""10/20/2014""","""3:01pm""","""+0.135 - +0.85%""","4234762
"
"""WY""","""Weyerhaeuser Comp""",33.205,"""10/20/2014""","""3:01pm""","""+0.215 - +0.65%""","1704263
"
"""WYN""","""Wyndham Worldwide""",76.94,"""10/20/2014""","""3:01pm""","""+0.70 - +0.92%""","781822
"
"""WYNN""","""Wynn Resorts"," Lim""",181.74,"""10/20/2014""","""3:01pm""","""-0.71 - -0.39%""","1195287
"
"""XEC""","""Cimarex Energy Co""",109.66,"""10/20/2014""","""3:01pm""","""+0.52 - +0.48%""","734807
"
"""XEL""","""Xcel Energy Inc. """,32.3201,"""10/20/2014""","""3:01pm""","""+0.4301 - +1.35%""","2606844
"
"""XL""","""XL Group plc""",32.38,"""10/20/2014""","""3:01pm""","""+0.14 - +0.43%""","593095
"
"""XLNX""","""Xilinx"," Inc.""",41.61,"""10/20/2014""","""3:01pm""","""+0.56 - +1.36%""","3389814
"
"""XOM""","""Exxon Mobil Corpo""",91.62,"""10/20/2014""","""3:01pm""","""+0.41 - +0.45%""","6692597
"
"""XRAY""","""DENTSPLY Internat""",44.71,"""10/20/2014""","""3:01pm""","""-0.59 - -1.30%""","750253
"
"""XRX""","""Xerox Corporation""",12.64,"""10/20/2014""","""3:01pm""","""-0.04 - -0.32%""","5887745
"
"""XYL""","""Xylem Inc. Common""",33.69,"""10/20/2014""","""3:01pm""","""-0.52 - -1.52%""","898008
"
"""YHOO""","""Yahoo! Inc.""",39.20,"""10/20/2014""","""3:01pm""","""+0.75 - +1.95%""","12944224
"
"""YUM""","""Yum! Brands"," Inc.""",69.17,"""10/20/2014""","""3:01pm""","""+0.80 - +1.17%""","954619
"
"""ZION""","""Zions Bancorporat""",26.16,"""10/20/2014""","""3:01pm""","""-0.17 - -0.65%""","2121004
"
"""ZMH""","""Zimmer Holdings"," """,98.96,"""10/20/2014""","""3:01pm""","""+1.44 - +1.48%""","589989
"
"""ZTS""","""Zoetis Inc. Class""",35.425,"""10/20/2014""","""3:01pm""","""+0.055 - +0.16%""","1738547
"
